creator_id,tier,niche,followers,likes,comments,shares,saves,reach,impressions,engagement_rate,comment_ratio,share_ratio,save_ratio,audience_quality,posting_consistency,posts_per_week,growth_rate,authenticity_score,growth_score,fake_account
4297,Mid,Fashion,839923,53376,98,91,842,635796,1459526,4.86,0.0018,0.0017,0.0158,32.98,33.1,6,4.68,17.92,23.39,1
4298,Mid,Fitness,726668,18993,1394,677,580,1190562,2082214,1.95,0.0734,0.0357,0.0305,65.84,91.2,10,6.27,80.33,31.35,0
4299,Mid,Food,644197,30594,2861,977,2771,1130883,1840648,3.98,0.0935,0.0319,0.0906,78.73,71.24,11,8.17,95.71,40.84,0
4300,Nano,Finance,7970,685,37,36,44,12955,22799,9.36,0.0542,0.052,0.0649,92.62,77.23,11,7.78,89.02,38.89,0
4301,Nano,Education,6375,196,16,8,17,8615,11283,4.6,0.0842,0.0387,0.0859,55.1,77.27,5,7.31,81.25,36.57,0
4302,Nano,Gaming,8639,2146,96,62,229,12960,28725,18.5,0.045,0.0291,0.1069,66.3,76.67,13,10.13,64.35,50.63,0
4303,Micro,Food,97921,4964,31,33,65,83369,102394,9.63,0.0063,0.0067,0.0131,19.81,54.42,3,7.65,15.08,38.24,1
4304,Micro,Food,74308,2630,229,172,247,146695,232707,4.04,0.0871,0.0655,0.0938,88.6,92.62,7,8.82,100.0,44.1,0
4305,Mid,Fitness,175921,14092,562,1042,585,358066,890323,5.79,0.0398,0.0739,0.0415,64.45,46.31,12,5.36,74.34,26.79,0
4306,Micro,Travel,94908,6537,558,192,429,77798,161264,6.87,0.0853,0.0294,0.0657,67.79,70.47,4,4.7,85.38,23.49,0
4307,Micro,Gaming,31997,5281,217,294,501,43575,92109,12.13,0.041,0.0556,0.0948,62.16,41.52,1,8.81,68.27,44.07,0
4308,Mid,Music,321092,13394,74,105,178,796119,1078566,5.64,0.0055,0.0078,0.0133,15.65,49.24,13,3.25,12.91,16.25,1
4309,Mid,Music,813066,34106,2368,2322,1800,1173437,2521040,4.56,0.0694,0.0681,0.0528,83.52,46.87,5,5.51,96.89,27.53,0
4310,Mid,Tech,509126,43143,1535,1376,3686,631708,932891,6.47,0.0356,0.0319,0.0854,79.95,58.96,11,8.04,67.33,40.18,0
4311,Nano,Fashion,5051,204,7,6,11,9952,18083,7.24,0.0351,0.0296,0.0545,67.55,72.98,11,9.21,60.18,46.06,0
4312,Nano,Fashion,2646,82,0,1,1,4875,8966,5.1,0.0046,0.0062,0.0167,13.33,57.17,9,4.02,10.81,20.08,1
4313,Mid,Gaming,286072,17929,838,386,1881,462146,568928,5.65,0.0467,0.0215,0.1049,85.99,97.66,6,8.26,72.83,41.28,0
4314,Nano,Finance,1665,192,15,11,21,4140,10012,11.04,0.0797,0.058,0.1098,82.19,45.64,5,8.53,98.33,42.64,0
4315,Micro,Gaming,13342,1232,112,57,103,29132,60565,6.32,0.0912,0.0459,0.0834,51.7,46.92,3,7.47,85.24,37.34,0
4316,Nano,Food,5525,1268,96,86,88,10611,13162,17.1,0.0756,0.0677,0.0695,63.08,89.0,13,10.08,89.66,50.42,0
4317,Macro,Food,11674643,552117,38921,20804,44251,21575027,28997320,3.25,0.0705,0.0377,0.0801,71.61,96.8,13,5.33,82.36,26.63,0
4318,Micro,Finance,94848,8054,680,199,498,117304,161752,6.08,0.0845,0.0247,0.0618,87.51,51.29,1,6.84,93.41,34.2,0
4319,Macro,Fashion,13144204,416571,30019,16806,38725,19442933,30888953,5.46,0.0721,0.0403,0.093,98.78,54.84,11,8.07,97.53,40.34,0
4320,Micro,Music,13675,653,4,1,2,11231,27178,4.19,0.0068,0.0021,0.0035,11.94,53.27,8,5.89,9.99,29.46,1
4321,Nano,Music,4941,485,29,26,46,11249,22162,9.59,0.0606,0.0531,0.0959,91.1,86.54,5,9.78,91.74,48.89,0
4322,Micro,Fashion,57951,2683,206,143,319,101518,159910,6.99,0.0769,0.0535,0.1189,96.1,66.4,2,6.55,100.0,32.77,0
4323,Micro,Lifestyle,99180,14146,803,1014,1557,167183,336512,10.06,0.0568,0.0716,0.11,98.35,91.61,3,10.03,99.06,50.15,0
4324,Micro,Music,51698,4819,421,319,477,104054,227372,8.87,0.0873,0.0663,0.099,66.15,61.65,3,8.0,96.6,40.01,0
4325,Nano,Education,5913,296,22,7,29,10096,20957,6.3,0.0728,0.022,0.0989,58.3,86.62,6,8.36,72.12,41.79,0
4326,Nano,Fashion,1527,124,7,7,7,1561,3354,5.78,0.0538,0.055,0.0577,87.78,40.12,12,7.92,87.29,39.58,0
4327,Micro,Gaming,60338,3082,108,240,356,77564,172723,7.61,0.0351,0.0779,0.1156,54.22,45.91,2,3.77,68.03,18.86,0
4328,Nano,Food,9972,820,55,55,69,24215,59178,11.68,0.0666,0.0669,0.0842,59.7,91.1,3,8.9,83.25,44.52,0
4329,Nano,Lifestyle,9792,450,21,36,16,22268,31327,9.04,0.0458,0.0796,0.0365,52.68,95.87,14,6.16,73.14,30.78,0
4330,Micro,Education,18536,604,59,13,46,44209,67714,2.88,0.0976,0.022,0.0767,89.16,55.63,13,2.21,99.97,11.05,0
4331,Nano,Tech,8670,816,36,52,32,13442,32368,7.0,0.0444,0.0639,0.0396,56.05,74.65,10,8.52,69.39,42.6,0
4332,Nano,Travel,6171,630,43,24,45,8632,18157,9.15,0.0687,0.0375,0.0707,68.22,45.22,8,7.27,79.7,36.37,0
4333,Nano,Tech,5297,190,7,14,8,8130,13201,5.88,0.0351,0.0748,0.0446,92.59,54.22,4,5.96,86.28,29.8,0
4334,Nano,Food,7968,464,15,22,19,19623,44261,10.15,0.0325,0.0473,0.0407,98.37,65.45,2,10.13,79.62,50.64,0
4335,Micro,Travel,26971,958,56,59,68,19814,34244,5.39,0.0588,0.0613,0.0714,87.0,57.12,8,5.73,91.29,28.67,0
4336,Nano,Fitness,5453,1707,161,118,117,10390,22779,21.3,0.0946,0.069,0.0683,80.7,88.92,4,16.82,100.0,84.11,0
4337,Nano,Fashion,7734,549,2,5,1,8572,20934,11.18,0.0039,0.0083,0.0015,17.38,66.83,13,5.6,13.13,27.98,1
4338,Mid,Finance,676955,27748,2649,1813,1990,1213574,2888037,4.46,0.0955,0.0653,0.0717,97.22,51.3,9,4.46,100.0,22.28,0
4339,Mid,Finance,255844,19622,1923,929,2350,265253,544729,6.44,0.098,0.0473,0.1198,67.54,49.1,1,6.42,96.96,32.09,0
4340,Micro,Education,87578,5732,571,236,492,164879,230896,6.59,0.0997,0.0412,0.0858,88.62,96.02,11,6.51,100.0,32.55,0
4341,Micro,Finance,30287,3149,9,18,29,41751,72166,7.07,0.0027,0.0058,0.0094,12.29,67.59,9,5.31,9.27,26.54,1
4342,Micro,Gaming,86381,5029,379,239,274,69344,153876,6.97,0.0754,0.0475,0.0544,99.67,85.31,9,7.93,100.0,39.65,0
4343,Micro,Fitness,96344,2901,221,158,303,119862,164999,5.31,0.0761,0.0544,0.1044,53.67,67.29,4,4.57,81.17,22.84,0
4344,Nano,Music,1449,50,2,3,2,2165,3983,4.79,0.0373,0.0636,0.0301,95.92,52.37,2,5.2,85.67,25.99,0
4345,Micro,Finance,62364,6701,25,49,18,104609,243976,8.36,0.0037,0.0074,0.0026,19.47,34.97,5,3.01,13.78,15.07,1
4346,Mid,Fashion,574530,11460,759,258,609,583463,1406050,2.72,0.0662,0.0225,0.0532,53.47,84.4,12,4.61,66.61,23.03,0
4347,Nano,Gaming,4501,716,47,55,27,7497,15009,14.32,0.0656,0.0771,0.0384,86.41,70.44,2,8.7,99.14,43.49,0
4348,Nano,Education,7293,719,1,5,8,12262,22755,7.17,0.0014,0.0069,0.0118,27.62,63.95,6,4.13,16.55,20.66,1
4349,Nano,Music,2625,318,30,19,33,3540,6245,8.68,0.0934,0.0609,0.1054,84.53,64.93,6,5.96,100.0,29.81,0
4350,Nano,Food,8184,1108,49,81,87,18127,39280,9.62,0.0441,0.073,0.0787,83.72,90.79,6,8.04,85.81,40.19,0
4351,Nano,Finance,7348,659,64,15,63,6506,15059,6.59,0.0965,0.0233,0.0952,54.7,76.92,11,6.37,82.59,31.84,0
4352,Micro,Food,21423,1096,41,51,87,15954,30498,5.69,0.0373,0.0463,0.0797,82.51,78.62,6,7.91,73.83,39.55,0
4353,Micro,Travel,65032,6169,205,124,473,142306,283786,7.12,0.0332,0.0201,0.0767,64.59,98.37,2,6.31,54.93,31.56,0
4354,Micro,Lifestyle,56083,3103,195,158,106,87135,216933,5.54,0.0627,0.051,0.0343,66.18,58.79,2,6.07,79.74,30.36,0
4355,Nano,Fitness,3816,553,46,20,49,4131,5075,16.46,0.083,0.0356,0.0887,88.68,52.58,10,10.07,96.5,50.35,0
4356,Micro,Gaming,83873,4865,167,296,450,88766,216975,9.93,0.0343,0.0609,0.0925,65.12,47.82,6,8.7,67.97,43.49,0
4357,Micro,Fitness,86572,7767,395,553,576,153065,302332,10.36,0.0508,0.0712,0.0741,83.61,94.29,9,7.53,88.57,37.66,0
4358,Mid,Gaming,620873,16753,1279,942,1875,565900,1063574,5.02,0.0763,0.0562,0.1119,74.53,96.11,12,10.78,92.3,53.9,0
4359,Mid,Fitness,887416,34630,1310,1097,2539,1566423,3293478,6.56,0.0378,0.0317,0.0733,51.67,42.93,5,6.77,54.26,33.84,0
4360,Nano,Gaming,9797,1859,140,79,128,21635,44604,15.47,0.0753,0.0427,0.0687,98.48,58.58,6,11.49,99.67,57.47,0
4361,Nano,Finance,5683,663,40,26,63,6326,13262,11.65,0.0599,0.0386,0.0952,68.33,89.5,12,7.37,75.71,36.83,0
4362,Nano,Lifestyle,9112,2019,4,5,20,16059,21009,16.43,0.0018,0.0024,0.01,22.09,31.08,13,7.75,12.67,38.76,1
4363,Micro,Lifestyle,37932,1392,63,80,103,85428,184208,5.18,0.045,0.0576,0.0739,54.81,54.0,4,7.02,67.22,35.09,0
4364,Mid,Gaming,847391,45618,2014,936,2665,1247744,2823009,4.96,0.0441,0.0205,0.0584,58.46,82.12,1,1.66,57.46,8.3,0
4365,Nano,Fashion,9048,640,3,5,11,9462,21409,9.39,0.0043,0.0078,0.0165,35.84,45.79,12,6.53,22.38,32.64,1
4366,Micro,Fashion,53673,1199,116,31,111,88249,207336,3.74,0.0969,0.0255,0.0922,50.9,73.81,3,5.91,81.56,29.57,0
4367,Nano,Fashion,8110,873,41,68,94,16546,27236,9.22,0.0468,0.0781,0.1077,88.53,46.47,3,7.08,91.1,35.41,0
4368,Mid,Lifestyle,251774,12804,970,559,435,370108,721199,6.31,0.0758,0.0436,0.034,58.03,87.87,5,5.62,79.99,28.11,0
4369,Micro,Travel,79168,4780,370,268,305,164124,277886,7.1,0.0775,0.056,0.0637,91.53,70.68,3,8.05,100.0,40.27,0
4370,Micro,Fashion,99411,6241,612,266,560,117630,291502,7.98,0.098,0.0426,0.0897,87.36,43.53,10,7.86,100.0,39.29,0
4371,Micro,Fashion,73719,2712,248,217,318,160567,384712,5.6,0.0914,0.0798,0.1174,54.67,72.8,12,4.87,97.0,24.33,0
4372,Micro,Education,77867,2510,15,3,39,175319,242792,3.34,0.0059,0.0012,0.0154,44.69,30.19,12,6.36,25.67,31.81,1
4373,Mid,Travel,187701,16055,890,730,1695,275633,635337,6.28,0.0554,0.0454,0.1056,82.4,47.39,9,7.48,82.54,37.42,0
4374,Nano,Travel,4052,606,21,32,37,9876,17952,12.96,0.0348,0.0527,0.0603,74.97,60.26,1,7.05,70.69,35.27,0
4375,Micro,Lifestyle,23692,456,1,3,8,35988,52244,3.15,0.0032,0.0068,0.0176,31.78,61.21,11,3.58,19.54,17.89,1
4376,Micro,Fitness,78432,4776,434,339,210,153005,322145,10.12,0.0909,0.071,0.044,64.01,48.3,3,6.89,98.75,34.46,0
4377,Micro,Food,83527,5486,347,145,394,70341,169592,6.08,0.0633,0.0264,0.0717,66.55,57.32,7,6.56,72.82,32.79,0
4378,Nano,Food,6269,321,12,14,38,8374,14980,9.66,0.0373,0.0428,0.1171,91.63,48.94,8,7.38,77.27,36.91,0
4379,Micro,Fashion,31717,1554,147,76,118,56983,101818,8.82,0.0944,0.0491,0.0757,61.47,75.9,12,6.4,92.64,31.98,0
4380,Nano,Finance,4460,146,0,1,2,9274,14071,6.1,0.0023,0.0073,0.0151,44.0,57.45,8,3.83,25.33,19.14,1
4381,Mid,Travel,575790,18886,1135,1048,825,936896,1713128,4.14,0.0601,0.0555,0.0437,98.86,67.51,4,8.95,96.14,44.74,0
4382,Nano,Finance,4591,465,28,30,53,6428,8436,10.72,0.0607,0.0643,0.1143,66.11,48.65,9,9.78,82.71,48.89,0
4383,Mid,Food,504238,29810,2592,2131,2790,427178,706089,5.4,0.087,0.0715,0.0936,67.91,80.16,2,8.14,98.88,40.68,0
4384,Nano,Tech,7257,664,3,5,5,5227,8582,8.24,0.0052,0.008,0.0076,12.77,30.48,6,6.61,11.39,33.04,1
4385,Nano,Tech,8404,446,30,10,43,13784,33504,7.39,0.0672,0.0214,0.0967,64.86,79.02,2,7.21,72.45,36.04,0
4386,Nano,Finance,7782,924,44,50,67,16783,27010,8.0,0.0472,0.0539,0.0724,77.25,62.04,4,6.8,78.39,34.02,0
4387,Micro,Finance,66101,4293,10,41,19,138399,228177,5.75,0.0023,0.0095,0.0045,38.85,42.82,6,2.36,23.42,11.82,1
4388,Nano,Fashion,8084,675,26,17,47,15806,25392,15.26,0.0381,0.0249,0.0697,88.84,49.13,7,13.45,70.93,67.26,0
4389,Nano,Travel,6471,1550,95,98,121,14004,30860,19.09,0.0615,0.0631,0.0784,65.62,77.27,13,14.41,82.48,72.03,0
4390,Nano,Gaming,6979,952,88,21,92,6391,14240,9.88,0.0928,0.0221,0.0967,51.7,57.84,11,7.18,78.88,35.89,0
4391,Macro,Fashion,8911936,152997,11391,5372,10156,21080881,45997939,1.99,0.0745,0.0351,0.0664,60.18,73.0,8,4.67,77.85,23.34,0
4392,Micro,Gaming,96823,7594,548,421,440,73957,157765,13.67,0.0722,0.0554,0.058,85.98,50.55,14,10.62,95.71,53.12,0
4393,Mid,Fashion,303465,9684,921,233,331,645014,1121160,4.29,0.0951,0.024,0.0342,79.24,93.5,2,5.29,94.38,26.44,0
4394,Macro,Travel,19613154,213261,8168,13548,7054,32353415,52688931,1.64,0.0383,0.0635,0.0331,62.39,74.26,13,3.25,69.41,16.24,0
4395,Mid,Education,952845,43584,1344,1111,2219,2059958,3655776,5.2,0.0308,0.0255,0.0509,98.46,60.78,5,7.46,72.29,37.31,0
4396,Micro,Food,75687,4842,391,385,434,174963,236871,4.68,0.0808,0.0794,0.0895,77.43,57.52,5,6.88,100.0,34.38,0
4397,Micro,Fashion,83686,2826,112,149,168,147546,263026,3.73,0.0395,0.0526,0.0594,67.45,89.24,1,7.4,69.24,37.02,0
4398,Nano,Food,5009,281,9,9,10,7001,8945,6.56,0.0304,0.0311,0.0347,93.95,61.15,12,6.36,71.49,31.78,0
4399,Micro,Food,45165,2419,80,131,115,111619,136308,9.16,0.033,0.0542,0.0477,82.35,89.29,7,11.75,73.96,58.74,0
4400,Nano,Fitness,5448,673,55,29,71,9147,16630,9.72,0.0819,0.0434,0.1047,97.12,53.07,13,8.4,100.0,41.98,0
4401,Nano,Fitness,1090,187,1,2,3,2621,5317,12.01,0.005,0.0083,0.0153,22.54,67.39,12,7.79,16.25,38.97,1
4402,Nano,Finance,7950,899,29,22,27,8698,12507,9.99,0.0327,0.025,0.0305,71.59,51.72,5,8.79,59.65,43.94,0
4403,Nano,Travel,5640,363,33,14,29,13617,33247,5.04,0.0907,0.0384,0.0787,51.64,99.94,13,8.9,82.7,44.51,0
4404,Nano,Music,3099,135,7,7,7,3420,7554,8.18,0.0509,0.054,0.0492,51.69,45.45,12,5.89,67.5,29.43,0
4405,Macro,Fashion,11186791,345582,27017,13868,31609,27177677,41530281,3.49,0.0782,0.0401,0.0915,99.86,55.68,1,8.0,100.0,39.99,0
4406,Nano,Education,9856,950,5,9,14,20529,27850,7.59,0.0054,0.0092,0.0146,10.68,54.09,12,3.46,10.81,17.31,1
4407,Micro,Lifestyle,94202,8939,70,53,16,181948,408927,10.25,0.0078,0.006,0.0018,13.52,27.35,11,6.01,12.44,30.05,1
4408,Mid,Music,595763,21944,661,1263,1333,843962,1255705,7.35,0.0301,0.0575,0.0607,86.34,51.55,2,2.61,75.49,13.05,0
4409,Nano,Education,1772,167,7,9,17,4232,5633,6.92,0.0393,0.0563,0.0989,75.31,83.81,6,6.55,74.22,32.75,0
4410,Micro,Lifestyle,81673,5865,583,268,378,143361,245529,11.18,0.0994,0.0457,0.0644,84.98,46.86,9,10.64,100.0,53.19,0
4411,Micro,Travel,12413,459,25,10,37,28018,63304,6.92,0.0549,0.0208,0.0803,85.29,90.02,14,5.47,76.34,27.36,0
4412,Nano,Fitness,1454,124,8,7,5,2010,4950,6.37,0.0645,0.0555,0.0391,52.18,89.29,3,6.68,74.96,33.41,0
4413,Macro,Fitness,11321405,802389,79619,63408,58380,14115398,20377652,6.32,0.0992,0.079,0.0728,97.07,99.16,12,9.71,100.0,48.53,0
4414,Micro,Fashion,80722,5079,345,300,435,110632,175457,6.37,0.0679,0.059,0.0856,85.32,59.44,7,3.91,94.32,19.53,0
4415,Micro,Tech,87952,2426,182,188,96,139914,212992,4.39,0.0752,0.0774,0.0396,76.94,62.68,6,6.93,99.29,34.64,0
4416,Mid,Travel,331643,8007,563,569,551,673572,1272726,4.74,0.0703,0.0711,0.0688,89.14,50.89,13,6.43,100.0,32.15,0
4417,Micro,Finance,38615,3727,127,169,381,52727,98937,6.59,0.034,0.0453,0.1022,79.23,46.89,11,5.49,70.21,27.46,0
4418,Micro,Music,20386,1617,10,5,22,44736,93648,6.97,0.0063,0.0032,0.0136,17.61,20.51,8,3.13,12.92,15.64,1
4419,Nano,Travel,6078,707,55,29,72,15077,22896,8.8,0.0778,0.0406,0.1017,72.45,65.05,11,8.41,87.32,42.04,0
4420,Micro,Education,87462,7122,670,285,412,134143,162284,6.74,0.094,0.0399,0.0578,64.5,65.14,4,3.35,91.24,16.76,0
4421,Nano,Fashion,7309,474,39,18,32,15321,20505,10.71,0.0825,0.0383,0.0667,67.51,88.48,3,9.2,86.51,46.02,0
4422,Mid,Finance,537703,31337,2648,2339,1841,682458,1140411,3.91,0.0845,0.0746,0.0588,88.31,89.84,6,8.8,100.0,44.02,0
4423,Nano,Food,4424,191,1,0,2,5706,11547,7.09,0.0032,0.0014,0.0124,12.24,27.84,9,3.85,8.14,19.24,1
4424,Mid,Gaming,526962,24562,2342,1630,2380,1182752,1560478,4.45,0.0953,0.0664,0.0969,58.98,90.92,11,5.88,97.08,29.39,0
4425,Mid,Travel,911804,22858,701,495,1922,1817295,3472801,3.1,0.0307,0.0216,0.0841,78.73,68.98,3,7.11,61.2,35.57,0
4426,Nano,Gaming,7324,1399,86,47,97,11372,27751,15.97,0.0612,0.0334,0.0694,99.25,62.86,11,10.86,90.23,54.32,0
4427,Mid,Education,325462,5394,251,291,565,540489,1172810,2.78,0.0466,0.0539,0.1047,89.62,65.3,7,7.28,84.27,36.39,0
4428,Macro,Fitness,10233757,197828,13133,7490,20448,17003872,25012102,2.03,0.0664,0.0379,0.1034,74.93,59.65,11,5.14,82.02,25.69,0
4429,Micro,Music,33712,3018,174,152,104,72017,101210,8.9,0.0576,0.0502,0.0344,95.32,75.38,5,8.15,91.51,40.77,0
4430,Micro,Fitness,95980,3499,200,170,184,146271,210585,4.88,0.057,0.0487,0.0525,87.18,53.51,3,4.44,86.73,22.19,0
4431,Nano,Music,2976,401,18,31,26,5895,11990,10.57,0.046,0.0778,0.066,64.2,70.59,13,5.06,78.44,25.29,0
4432,Nano,Gaming,6851,1105,49,61,119,15081,18659,12.5,0.0441,0.0552,0.1074,74.02,70.37,12,10.75,75.6,53.73,0
4433,Nano,Food,8243,635,3,2,5,7711,17504,9.83,0.0045,0.0033,0.0083,17.69,67.12,12,6.32,12.09,31.6,1
4434,Macro,Fashion,2090178,32153,147,292,231,3431263,6444881,1.24,0.0046,0.0091,0.0072,27.4,59.9,6,2.94,18.71,14.72,1
4435,Nano,Fashion,2382,210,15,8,25,5888,14215,16.31,0.0698,0.036,0.119,90.45,96.3,10,12.49,90.93,62.47,0
4436,Mid,Music,965257,51684,4690,1105,2660,1712603,3981665,5.48,0.0907,0.0214,0.0515,61.07,52.11,10,6.21,82.33,31.03,0
4437,Micro,Fitness,18221,1077,88,48,81,30365,66944,8.09,0.0817,0.0449,0.0752,63.78,42.18,5,7.52,86.21,37.58,0
4438,Nano,Gaming,5761,422,16,23,25,5830,13199,9.16,0.0368,0.055,0.0583,60.92,48.61,11,7.03,65.38,35.13,0
4439,Micro,Tech,54412,2026,162,161,229,118560,255894,4.71,0.08,0.0793,0.1131,53.51,59.3,7,6.44,90.55,32.22,0
4440,Mid,Fashion,944263,60784,2168,4369,5068,1027139,1634836,4.59,0.0357,0.0719,0.0834,63.43,94.52,7,6.22,71.11,31.1,0
4441,Nano,Gaming,3121,396,26,19,42,2961,5443,10.39,0.0649,0.0484,0.1051,96.99,76.63,3,10.5,95.49,52.49,0
4442,Mid,Education,494436,11921,113,107,46,903332,2253583,1.95,0.0095,0.009,0.0039,24.43,37.53,5,2.0,19.65,10.01,1
4443,Mid,Travel,764939,35179,3060,1963,2121,1336381,2690423,7.91,0.087,0.0558,0.0603,99.43,81.09,9,6.81,100.0,34.07,0
4444,Nano,Fashion,4944,452,36,19,48,4206,6323,8.73,0.0801,0.0428,0.1074,68.98,43.2,1,6.16,87.37,30.81,0
4445,Macro,Gaming,12578040,267204,8444,13431,10136,10742492,23522954,2.4,0.0316,0.0503,0.0379,88.27,96.78,13,6.86,75.02,34.29,0
4446,Micro,Education,95679,5312,357,269,457,96278,147329,3.77,0.0673,0.0506,0.0861,51.89,93.35,2,10.36,74.77,51.8,0
4447,Nano,Lifestyle,5732,1059,99,75,107,12875,18376,13.79,0.0934,0.0705,0.1008,72.84,63.94,8,8.19,100.0,40.94,0
4448,Mid,Tech,668499,29667,2453,1640,965,1388164,2771472,3.34,0.0827,0.0553,0.0325,71.37,97.82,9,8.86,93.61,44.29,0
4449,Mid,Education,322781,10938,753,757,531,540579,1080305,2.77,0.0689,0.0692,0.0485,52.88,85.39,1,4.25,81.64,21.23,0
4450,Nano,Lifestyle,4259,146,13,9,9,9396,19040,4.56,0.0864,0.0613,0.0649,55.78,93.35,5,8.48,89.49,42.38,0
4451,Nano,Fashion,7526,711,38,15,68,8981,15866,10.93,0.0528,0.0211,0.0953,65.43,46.22,2,5.53,65.43,27.66,0
4452,Micro,Finance,79168,3124,135,76,283,94416,137743,7.45,0.0432,0.0242,0.0904,85.02,59.1,1,9.01,71.37,45.07,0
4453,Nano,Finance,7294,750,51,22,58,12218,20310,9.61,0.0677,0.029,0.0779,78.35,81.45,8,11.37,81.71,56.83,0
4454,Nano,Finance,5712,590,56,45,52,6314,11982,16.63,0.0947,0.0764,0.0877,65.86,68.04,12,12.33,100.0,61.64,0
4455,Nano,Food,3565,240,23,17,9,6846,10401,11.36,0.0958,0.0711,0.0382,61.13,48.17,8,4.2,99.8,20.99,0
4456,Nano,Gaming,5332,379,27,28,37,3914,8818,5.85,0.0709,0.0729,0.0972,73.57,73.84,2,6.82,94.1,34.09,0
4457,Nano,Travel,5873,918,71,23,109,12009,21069,11.4,0.0778,0.0252,0.1192,57.51,70.23,1,9.18,75.24,45.92,0
4458,Nano,Food,2575,304,2,2,6,1837,4213,8.22,0.0057,0.005,0.0185,48.25,20.26,13,7.51,28.5,37.53,1
4459,Mid,Fashion,631266,14677,576,930,849,1568717,2519721,4.27,0.0392,0.0634,0.0579,50.96,79.36,1,4.13,64.1,20.65,0
4460,Nano,Travel,2579,449,33,32,16,3591,8334,11.63,0.0746,0.0722,0.0352,78.78,44.83,14,6.86,98.34,34.31,0
4461,Macro,Gaming,5045770,199015,1892,1505,3546,11631449,15249983,4.15,0.0095,0.0076,0.0178,24.18,67.87,2,7.82,19.11,39.11,1
4462,Nano,Travel,4989,357,0,1,7,7966,16020,5.06,0.0011,0.0039,0.019,39.39,47.6,12,4.38,21.4,21.88,1
4463,Nano,Food,3333,322,11,13,22,5401,9547,9.46,0.0347,0.0414,0.069,59.31,98.59,2,6.9,59.43,34.51,0
4464,Macro,Fitness,10415742,762865,39002,41665,70992,12374177,30233448,4.96,0.0511,0.0546,0.0931,98.04,86.1,5,7.64,90.97,38.2,0
4465,Nano,Tech,8536,1992,136,136,116,15428,36017,16.93,0.0683,0.0685,0.0585,61.59,61.3,14,11.98,85.49,59.92,0
4466,Mid,Tech,596794,38878,3207,1935,4244,1223068,1603559,6.88,0.0825,0.0498,0.1092,57.63,42.87,2,4.7,85.0,23.48,0
4467,Mid,Gaming,376681,28530,2827,1601,1236,380205,469743,8.35,0.0991,0.0561,0.0433,91.56,52.05,6,6.79,100.0,33.97,0
4468,Macro,Education,2536215,33748,301,183,412,4396580,8964576,1.6,0.0089,0.0054,0.0122,31.65,64.71,6,3.81,21.92,19.05,1
4469,Micro,Finance,15480,777,6,5,2,29502,44396,8.42,0.0076,0.0059,0.0029,33.47,54.22,2,5.17,22.32,25.83,1
4470,Nano,Lifestyle,9575,1668,107,92,82,23827,51677,16.83,0.0643,0.0549,0.0493,66.05,91.56,12,11.0,81.65,55.0,0
4471,Micro,Food,33201,1272,10,10,11,41794,57242,4.72,0.0076,0.0081,0.0083,45.49,27.53,13,2.61,29.0,13.03,1
4472,Nano,Music,9908,1687,150,53,107,17193,31794,13.36,0.089,0.0315,0.0632,66.36,66.37,6,7.73,87.15,38.67,0
4473,Micro,Travel,76454,3283,5,4,43,132346,215463,3.79,0.0016,0.0013,0.013,31.44,58.15,6,3.78,16.91,18.92,1
4474,Micro,Lifestyle,11914,905,36,63,39,11474,27478,8.85,0.04,0.0692,0.0432,96.9,98.8,13,10.88,89.22,54.39,0
4475,Nano,Gaming,8343,1045,46,65,86,18606,37439,10.33,0.0437,0.0618,0.0823,66.47,80.6,8,8.34,73.62,41.69,0
4476,Nano,Gaming,2976,147,10,10,6,3387,6460,6.79,0.0657,0.071,0.0379,74.08,89.24,5,9.23,91.21,46.15,0
4477,Nano,Fitness,9098,1758,61,77,70,17014,38696,18.64,0.0349,0.0437,0.04,52.63,73.08,9,10.96,56.9,54.8,0
4478,Nano,Tech,6142,341,30,15,30,6953,15723,7.4,0.0888,0.0439,0.0887,84.0,71.25,14,8.19,99.59,40.94,0
4479,Nano,Fitness,2455,261,15,10,29,1745,3012,8.84,0.0595,0.0373,0.1112,84.98,72.88,5,8.23,83.39,41.16,0
4480,Micro,Food,62837,5398,274,350,432,109099,155304,8.16,0.0507,0.0647,0.0801,98.72,49.2,2,6.17,94.15,30.86,0
4481,Micro,Lifestyle,56229,1918,72,93,167,68752,142800,6.27,0.0376,0.0482,0.0869,72.61,98.4,7,10.58,69.58,52.91,0
4482,Mid,Finance,272118,14801,635,633,1241,501211,711928,6.52,0.0429,0.0428,0.0839,97.48,81.86,7,5.67,83.03,28.33,0
4483,Micro,Gaming,30536,3855,18,27,32,21529,28654,12.81,0.0047,0.007,0.0083,38.11,57.8,5,4.85,23.49,24.26,1
4484,Micro,Food,17566,942,33,37,31,38839,84760,3.58,0.0347,0.0396,0.0333,90.08,85.41,10,7.16,74.23,35.82,0
4485,Nano,Gaming,5069,1140,6,5,19,6766,11253,22.11,0.005,0.0042,0.0168,17.98,30.89,4,8.01,12.75,40.07,1
4486,Nano,Lifestyle,9711,1820,136,60,185,24008,36584,12.77,0.0746,0.033,0.1014,70.42,84.54,7,9.72,82.44,48.58,0
4487,Mid,Music,169547,3353,318,81,164,256244,474259,3.27,0.0947,0.0241,0.049,97.53,81.72,4,7.0,100.0,35.01,0
